Date,Start Date,End Date,LT Trend,MACD Trend,Highest Price,Highest MACD,Lowest Price,Lowest MACD,Divergence spotted,Signal
2021-08-30,2021-08-30,2022-04-04,,Neutral,47.76,6.23,22.29,2.98,,
2022-04-04,2022-04-04,2022-05-30,,MACD Bullish breath,46.32,4.68,28.59,-3.39,,
2022-05-30,2022-05-30,2022-07-25,,MACD Bearish,36.88,-2.85,23.56,-8.44,,
2022-07-25,2022-07-25,2022-09-19,,MACD Bearish breath,35.47,-0.53,26.03,-6.4,,
2022-09-19,2022-09-19,2022-10-10,,MACD Bearish,32.63,-1.81,27.5,-2.91,,
2022-10-10,2022-10-10,2022-10-31,,MACD Bearish breath,38.09,2.54,29.0,-1.51,,Sell signal
2022-10-31,2022-10-31,2022-12-12,,MACD Bullish,38.88,3.48,30.86,1.57,,Sell signal
2022-12-12,2022-12-12,2023-01-16,,MACD Bullish breath,37.82,1.3,32.93,0.89,,
2023-01-16,2023-01-16,2023-02-27,,MACD Bullish,49.6,9.06,36.0,3.39,,Sell signal
2023-02-27,2023-02-27,2023-04-17,,MACD Bullish breath,47.56,6.32,33.42,-1.61,,
2023-04-17,2023-04-17,2023-06-26,,MACD Bearish,37.99,-1.38,26.7,-5.46,,
2023-06-26,2023-06-26,2023-09-04,,MACD Bearish breath,39.83,1.97,28.68,-3.95,,Sell signal
2023-09-04,2023-09-04,2023-10-23,,MACD Bullish,41.6,3.85,35.27,2.42,,Sell signal
2023-10-23,2023-10-23,2023-10-30,,MACD Bullish breath,40.21,2.05,36.68,2.05,,
2023-10-30,2023-10-30,2023-11-27,,MACD Bullish,48.99,7.74,36.06,3.04,,Sell signal
2023-11-27,2023-11-27,2023-11-27,,MACD Bullish,48.99,7.74,46.05,7.74,,Sell signal
2023-11-27,2023-11-27,2023-12-04,,MACD Bullish,48.99,7.74,46.05,7.74,,Sell signal
2023-12-04,2023-12-04,2023-12-04,,MACD Bullish,48.86,7.88,46.96,7.88,,Sell signal
2023-12-04,2023-12-04,2023-12-04,,MACD Bullish,48.86,7.88,46.96,7.88,,Sell signal
2023-12-04,2023-12-04,2023-12-04,,MACD Bullish,48.86,7.88,46.96,7.88,,Sell signal
2023-12-04,2023-12-04,2023-12-04,,MACD Bullish,48.86,7.88,46.96,7.88,,Sell signal
2023-12-04,2023-12-04,2023-12-11,,MACD Bullish,48.86,7.88,46.96,7.88,,Sell signal
2023-12-11,2023-12-11,2023-12-11,,MACD Bullish,51.92,8.47,48.39,8.47,,Sell signal
2023-12-11,2023-12-11,2023-12-18,,MACD Bullish,51.92,8.47,48.39,8.47,,Sell signal
2023-12-18,2023-12-18,2023-12-25,,MACD Bullish,53.0,8.87,50.35,8.87,,Sell signal
2023-12-25,2023-12-25,2024-01-01,,MACD Bullish,52.42,8.65,51.15,8.65,,Sell signal
2024-01-01,2024-01-01,2024-01-08,,MACD Bullish breath,50.92,7.46,48.99,7.46,,
2024-01-08,2024-01-08,2024-01-15,,MACD Bullish breath,50.49,6.86,49.07,6.86,,
2024-01-15,2024-01-15,2024-01-22,,MACD Bullish breath,49.99,6.16,47.49,6.16,,
2024-01-22,2024-01-22,2024-01-29,,MACD Bullish breath,50.95,6.07,49.04,6.07,,
2024-01-29,2024-01-29,2024-02-05,,MACD Bullish breath,51.57,5.2,48.43,5.2,,
2024-02-05,2024-02-05,,,MACD Bullish breath,52.29,5.73,48.21,5.73,,
